APYGARDOS_NR,APYGARDOS_PAVADINIMAS,APYLINKES_NR,APYLINKES_PAVADINIMAS,RINKEJU_SKAICIUS,VISO_DALYVAVO,BALSADEZEJE_GALIOJANTYS,BALSADEZEJE_NEGALIOJANTYS,PASTU_GALIOJANTYS,PASTU_NEGALIOJANTYS,VARDAS,PAVARDE,PARTIJA,BALSU_BALSADEZEJE,BALSU_PASTU,BALSU_VISO,PAPILDOMO_PROTOKOLO_POZYMIS,RKND_V_AR_ISSIKELE_PATS,RPL_UNIKALUS_NUMERIS,SAV,Sugeneravimo data
1,Akmenės rajono,16,Papilės,1160,611,522,4,77,8,VALENTINAS,MAZURONIS,,7,1,8,,T,1016,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,16,Papilės,1160,611,522,4,77,8,NAGLIS,PUTEIKIS,,3,0,3,,T,1016,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,16,Papilės,1160,611,522,4,77,8,VALDEMAR,TOMAŠEVSKI,,0,0,0,,T,1016,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,17,Luokavos,443,260,176,2,82,0,SAULIUS,SKVERNELIS,,49,32,81,,T,1017,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,17,Luokavos,443,260,176,2,82,0,GITANAS,NAUSĖDA,,49,22,71,,T,1017,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,17,Luokavos,443,260,176,2,82,0,INGRIDA,ŠIMONYTĖ,,37,17,54,,T,1017,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,17,Luokavos,443,260,176,2,82,0,VYTENIS POVILAS,ANDRIUKAITIS,,19,6,25,,T,1017,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,17,Luokavos,443,260,176,2,82,0,ARVYDAS,JUOZAITIS,,13,1,14,,T,1017,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,17,Luokavos,443,260,176,2,82,0,MINDAUGAS,PUIDOKAS,,6,2,8,,T,1017,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,17,Luokavos,443,260,176,2,82,0,VALENTINAS,MAZURONIS,,3,2,5,,T,1017,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,17,Luokavos,443,260,176,2,82,0,NAGLIS,PUTEIKIS,,0,0,0,,T,1017,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,17,Luokavos,443,260,176,2,82,0,VALDEMAR,TOMAŠEVSKI,,0,0,0,,T,1017,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,18,Sablauskių,356,206,154,1,50,1,SAULIUS,SKVERNELIS,,65,18,83,,T,1018,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,18,Sablauskių,356,206,154,1,50,1,GITANAS,NAUSĖDA,,40,16,56,,T,1018,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,18,Sablauskių,356,206,154,1,50,1,INGRIDA,ŠIMONYTĖ,,18,8,26,,T,1018,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,18,Sablauskių,356,206,154,1,50,1,VYTENIS POVILAS,ANDRIUKAITIS,,21,3,24,,T,1018,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,18,Sablauskių,356,206,154,1,50,1,MINDAUGAS,PUIDOKAS,,5,5,10,,T,1018,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,18,Sablauskių,356,206,154,1,50,1,ARVYDAS,JUOZAITIS,,5,0,5,,T,1018,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,18,Sablauskių,356,206,154,1,50,1,VALDEMAR,TOMAŠEVSKI,,0,0,0,,T,1018,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,18,Sablauskių,356,206,154,1,50,1,VALENTINAS,MAZURONIS,,0,0,0,,T,1018,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,18,Sablauskių,356,206,154,1,50,1,NAGLIS,PUTEIKIS,,0,0,0,,T,1018,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,19,Ventos,1400,803,663,5,134,1,GITANAS,NAUSĖDA,,216,52,268,,T,1019,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,19,Ventos,1400,803,663,5,134,1,SAULIUS,SKVERNELIS,,206,36,242,,T,1019,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,19,Ventos,1400,803,663,5,134,1,INGRIDA,ŠIMONYTĖ,,123,35,158,,T,1019,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,19,Ventos,1400,803,663,5,134,1,VYTENIS POVILAS,ANDRIUKAITIS,,44,6,50,,T,1019,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,19,Ventos,1400,803,663,5,134,1,ARVYDAS,JUOZAITIS,,33,0,33,,T,1019,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,19,Ventos,1400,803,663,5,134,1,MINDAUGAS,PUIDOKAS,,31,2,33,,T,1019,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,19,Ventos,1400,803,663,5,134,1,VALENTINAS,MAZURONIS,,5,2,7,,T,1019,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,19,Ventos,1400,803,663,5,134,1,NAGLIS,PUTEIKIS,,4,1,5,,T,1019,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,19,Ventos,1400,803,663,5,134,1,VALDEMAR,TOMAŠEVSKI,,1,0,1,,T,1019,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,20,Kalniškių,182,95,75,1,19,0,GITANAS,NAUSĖDA,,20,6,26,,T,1020,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,20,Kalniškių,182,95,75,1,19,0,SAULIUS,SKVERNELIS,,20,5,25,,T,1020,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,20,Kalniškių,182,95,75,1,19,0,INGRIDA,ŠIMONYTĖ,,18,4,22,,T,1020,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,20,Kalniškių,182,95,75,1,19,0,VYTENIS POVILAS,ANDRIUKAITIS,,5,2,7,,T,1020,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,20,Kalniškių,182,95,75,1,19,0,ARVYDAS,JUOZAITIS,,4,1,5,,T,1020,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,20,Kalniškių,182,95,75,1,19,0,MINDAUGAS,PUIDOKAS,,3,1,4,,T,1020,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,20,Kalniškių,182,95,75,1,19,0,VALENTINAS,MAZURONIS,,2,0,2,,T,1020,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,20,Kalniškių,182,95,75,1,19,0,VALDEMAR,TOMAŠEVSKI,,2,0,2,,T,1020,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,20,Kalniškių,182,95,75,1,19,0,NAGLIS,PUTEIKIS,,1,0,1,,T,1020,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,21,Eglesių,137,77,64,2,11,0,SAULIUS,SKVERNELIS,,24,4,28,,T,1021,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,21,Eglesių,137,77,64,2,11,0,GITANAS,NAUSĖDA,,16,3,19,,T,1021,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,21,Eglesių,137,77,64,2,11,0,INGRIDA,ŠIMONYTĖ,,13,2,15,,T,1021,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,21,Eglesių,137,77,64,2,11,0,VYTENIS POVILAS,ANDRIUKAITIS,,2,2,4,,T,1021,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,21,Eglesių,137,77,64,2,11,0,NAGLIS,PUTEIKIS,,4,0,4,,T,1021,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,21,Eglesių,137,77,64,2,11,0,MINDAUGAS,PUIDOKAS,,3,0,3,,T,1021,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,21,Eglesių,137,77,64,2,11,0,VALENTINAS,MAZURONIS,,1,0,1,,T,1021,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,21,Eglesių,137,77,64,2,11,0,ARVYDAS,JUOZAITIS,,1,0,1,,T,1021,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,21,Eglesių,137,77,64,2,11,0,VALDEMAR,TOMAŠEVSKI,,0,0,0,,T,1021,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,22,Klykolių,134,76,64,0,12,0,SAULIUS,SKVERNELIS,,28,3,31,,T,1022,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,22,Klykolių,134,76,64,0,12,0,GITANAS,NAUSĖDA,,22,4,26,,T,1022,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,22,Klykolių,134,76,64,0,12,0,INGRIDA,ŠIMONYTĖ,,13,4,17,,T,1022,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,22,Klykolių,134,76,64,0,12,0,NAGLIS,PUTEIKIS,,0,1,1,,T,1022,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,22,Klykolių,134,76,64,0,12,0,MINDAUGAS,PUIDOKAS,,1,0,1,,T,1022,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,22,Klykolių,134,76,64,0,12,0,ARVYDAS,JUOZAITIS,,0,0,0,,T,1022,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,22,Klykolių,134,76,64,0,12,0,VALENTINAS,MAZURONIS,,0,0,0,,T,1022,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,22,Klykolių,134,76,64,0,12,0,VYTENIS POVILAS,ANDRIUKAITIS,,0,0,0,,T,1022,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,22,Klykolių,134,76,64,0,12,0,VALDEMAR,TOMAŠEVSKI,,0,0,0,,T,1022,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,24,Naujamiesčio,906,637,460,0,176,1,GITANAS,NAUSĖDA,,132,61,193,,T,1024,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,24,Naujamiesčio,906,637,460,0,176,1,INGRIDA,ŠIMONYTĖ,,110,58,168,,T,1024,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,24,Naujamiesčio,906,637,460,0,176,1,SAULIUS,SKVERNELIS,,137,29,166,,T,1024,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,24,Naujamiesčio,906,637,460,0,176,1,VYTENIS POVILAS,ANDRIUKAITIS,,35,18,53,,T,1024,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,24,Naujamiesčio,906,637,460,0,176,1,ARVYDAS,JUOZAITIS,,27,7,34,,T,1024,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,24,Naujamiesčio,906,637,460,0,176,1,MINDAUGAS,PUIDOKAS,,10,2,12,,T,1024,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,24,Naujamiesčio,906,637,460,0,176,1,VALENTINAS,MAZURONIS,,6,0,6,,T,1024,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,24,Naujamiesčio,906,637,460,0,176,1,NAGLIS,PUTEIKIS,,2,1,3,,T,1024,Akmenės rajono savivaldybė,2019-05-16 15:45
1,Akmenės rajono,24,Naujamiesčio,906,637,460,0,176,1,VALDEMAR,TOMAŠEVSKI,,1,0,1,,T,1024,Akmenės rajono savivaldybė,2019-05-16 15:45
2,Alytaus miesto,1,Amatų,1259,801,626,0,172,3,INGRIDA,ŠIMONYTĖ,,218,80,298,,T,2001,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,1,Amatų,1259,801,626,0,172,3,GITANAS,NAUSĖDA,,188,41,229,,T,2001,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,1,Amatų,1259,801,626,0,172,3,SAULIUS,SKVERNELIS,,116,23,139,,T,2001,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,1,Amatų,1259,801,626,0,172,3,ARVYDAS,JUOZAITIS,,35,11,46,,T,2001,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,1,Amatų,1259,801,626,0,172,3,VYTENIS POVILAS,ANDRIUKAITIS,,32,12,44,,T,2001,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,1,Amatų,1259,801,626,0,172,3,MINDAUGAS,PUIDOKAS,,30,4,34,,T,2001,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,1,Amatų,1259,801,626,0,172,3,NAGLIS,PUTEIKIS,,3,1,4,,T,2001,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,1,Amatų,1259,801,626,0,172,3,VALENTINAS,MAZURONIS,,2,0,2,,T,2001,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,1,Amatų,1259,801,626,0,172,3,VALDEMAR,TOMAŠEVSKI,,2,0,2,,T,2001,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,2,A.Ramanausko-Vanago,1606,1045,822,9,213,1,INGRIDA,ŠIMONYTĖ,,281,89,370,,T,2002,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,2,A.Ramanausko-Vanago,1606,1045,822,9,213,1,GITANAS,NAUSĖDA,,235,50,285,,T,2002,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,2,A.Ramanausko-Vanago,1606,1045,822,9,213,1,SAULIUS,SKVERNELIS,,181,41,222,,T,2002,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,2,A.Ramanausko-Vanago,1606,1045,822,9,213,1,VYTENIS POVILAS,ANDRIUKAITIS,,51,17,68,,T,2002,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,2,A.Ramanausko-Vanago,1606,1045,822,9,213,1,ARVYDAS,JUOZAITIS,,39,13,52,,T,2002,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,2,A.Ramanausko-Vanago,1606,1045,822,9,213,1,MINDAUGAS,PUIDOKAS,,28,1,29,,T,2002,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,2,A.Ramanausko-Vanago,1606,1045,822,9,213,1,VALENTINAS,MAZURONIS,,3,0,3,,T,2002,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,2,A.Ramanausko-Vanago,1606,1045,822,9,213,1,VALDEMAR,TOMAŠEVSKI,,2,1,3,,T,2002,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,2,A.Ramanausko-Vanago,1606,1045,822,9,213,1,NAGLIS,PUTEIKIS,,2,1,3,,T,2002,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,3,Centro,1628,1010,755,8,246,1,INGRIDA,ŠIMONYTĖ,,229,101,330,,T,2003,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,3,Centro,1628,1010,755,8,246,1,GITANAS,NAUSĖDA,,210,62,272,,T,2003,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,3,Centro,1628,1010,755,8,246,1,SAULIUS,SKVERNELIS,,174,42,216,,T,2003,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,3,Centro,1628,1010,755,8,246,1,VYTENIS POVILAS,ANDRIUKAITIS,,49,16,65,,T,2003,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,3,Centro,1628,1010,755,8,246,1,ARVYDAS,JUOZAITIS,,49,8,57,,T,2003,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,3,Centro,1628,1010,755,8,246,1,MINDAUGAS,PUIDOKAS,,33,7,40,,T,2003,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,3,Centro,1628,1010,755,8,246,1,NAGLIS,PUTEIKIS,,5,8,13,,T,2003,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,3,Centro,1628,1010,755,8,246,1,VALENTINAS,MAZURONIS,,4,1,5,,T,2003,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,3,Centro,1628,1010,755,8,246,1,VALDEMAR,TOMAŠEVSKI,,2,1,3,,T,2003,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,4,A. Matučio,2096,1022,832,5,183,2,GITANAS,NAUSĖDA,,283,48,331,,T,2004,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,4,A. Matučio,2096,1022,832,5,183,2,INGRIDA,ŠIMONYTĖ,,213,80,293,,T,2004,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,4,A. Matučio,2096,1022,832,5,183,2,SAULIUS,SKVERNELIS,,174,25,199,,T,2004,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,4,A. Matučio,2096,1022,832,5,183,2,VYTENIS POVILAS,ANDRIUKAITIS,,51,12,63,,T,2004,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,4,A. Matučio,2096,1022,832,5,183,2,MINDAUGAS,PUIDOKAS,,46,7,53,,T,2004,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,4,A. Matučio,2096,1022,832,5,183,2,ARVYDAS,JUOZAITIS,,41,9,50,,T,2004,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,4,A. Matučio,2096,1022,832,5,183,2,VALENTINAS,MAZURONIS,,12,1,13,,T,2004,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,4,A. Matučio,2096,1022,832,5,183,2,VALDEMAR,TOMAŠEVSKI,,9,0,9,,T,2004,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,4,A. Matučio,2096,1022,832,5,183,2,NAGLIS,PUTEIKIS,,3,1,4,,T,2004,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,5,Santaikos,1021,545,423,1,121,0,INGRIDA,ŠIMONYTĖ,,129,55,184,,T,2005,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,5,Santaikos,1021,545,423,1,121,0,GITANAS,NAUSĖDA,,132,36,168,,T,2005,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,5,Santaikos,1021,545,423,1,121,0,SAULIUS,SKVERNELIS,,112,19,131,,T,2005,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,5,Santaikos,1021,545,423,1,121,0,ARVYDAS,JUOZAITIS,,21,5,26,,T,2005,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,5,Santaikos,1021,545,423,1,121,0,VYTENIS POVILAS,ANDRIUKAITIS,,20,3,23,,T,2005,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,5,Santaikos,1021,545,423,1,121,0,MINDAUGAS,PUIDOKAS,,5,2,7,,T,2005,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,5,Santaikos,1021,545,423,1,121,0,VALENTINAS,MAZURONIS,,3,1,4,,T,2005,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,5,Santaikos,1021,545,423,1,121,0,NAGLIS,PUTEIKIS,,1,0,1,,T,2005,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,5,Santaikos,1021,545,423,1,121,0,VALDEMAR,TOMAŠEVSKI,,0,0,0,,T,2005,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,6,Pirmo Alytaus,2933,1870,1503,6,361,0,INGRIDA,ŠIMONYTĖ,,482,162,644,,T,2006,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,6,Pirmo Alytaus,2933,1870,1503,6,361,0,GITANAS,NAUSĖDA,,470,87,557,,T,2006,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,6,Pirmo Alytaus,2933,1870,1503,6,361,0,SAULIUS,SKVERNELIS,,300,62,362,,T,2006,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,6,Pirmo Alytaus,2933,1870,1503,6,361,0,VYTENIS POVILAS,ANDRIUKAITIS,,79,21,100,,T,2006,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,6,Pirmo Alytaus,2933,1870,1503,6,361,0,ARVYDAS,JUOZAITIS,,74,15,89,,T,2006,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,6,Pirmo Alytaus,2933,1870,1503,6,361,0,MINDAUGAS,PUIDOKAS,,69,9,78,,T,2006,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,6,Pirmo Alytaus,2933,1870,1503,6,361,0,VALENTINAS,MAZURONIS,,15,0,15,,T,2006,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,6,Pirmo Alytaus,2933,1870,1503,6,361,0,VALDEMAR,TOMAŠEVSKI,,7,3,10,,T,2006,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,6,Pirmo Alytaus,2933,1870,1503,6,361,0,NAGLIS,PUTEIKIS,,7,2,9,,T,2006,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,7,Dzūkijos,1518,767,640,3,121,3,INGRIDA,ŠIMONYTĖ,,177,62,239,,T,2007,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,7,Dzūkijos,1518,767,640,3,121,3,GITANAS,NAUSĖDA,,184,21,205,,T,2007,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,7,Dzūkijos,1518,767,640,3,121,3,SAULIUS,SKVERNELIS,,165,24,189,,T,2007,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,7,Dzūkijos,1518,767,640,3,121,3,MINDAUGAS,PUIDOKAS,,37,4,41,,T,2007,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,7,Dzūkijos,1518,767,640,3,121,3,VYTENIS POVILAS,ANDRIUKAITIS,,31,7,38,,T,2007,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,7,Dzūkijos,1518,767,640,3,121,3,ARVYDAS,JUOZAITIS,,35,1,36,,T,2007,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,7,Dzūkijos,1518,767,640,3,121,3,NAGLIS,PUTEIKIS,,8,2,10,,T,2007,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,7,Dzūkijos,1518,767,640,3,121,3,VALENTINAS,MAZURONIS,,2,0,2,,T,2007,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,7,Dzūkijos,1518,767,640,3,121,3,VALDEMAR,TOMAŠEVSKI,,1,0,1,,T,2007,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,8,Naujoji,1651,851,667,7,177,0,GITANAS,NAUSĖDA,,231,50,281,,T,2008,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,8,Naujoji,1651,851,667,7,177,0,INGRIDA,ŠIMONYTĖ,,167,71,238,,T,2008,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,8,Naujoji,1651,851,667,7,177,0,SAULIUS,SKVERNELIS,,148,35,183,,T,2008,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,8,Naujoji,1651,851,667,7,177,0,VYTENIS POVILAS,ANDRIUKAITIS,,43,7,50,,T,2008,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,8,Naujoji,1651,851,667,7,177,0,ARVYDAS,JUOZAITIS,,34,7,41,,T,2008,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,8,Naujoji,1651,851,667,7,177,0,MINDAUGAS,PUIDOKAS,,28,4,32,,T,2008,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,8,Naujoji,1651,851,667,7,177,0,VALENTINAS,MAZURONIS,,9,0,9,,T,2008,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,8,Naujoji,1651,851,667,7,177,0,NAGLIS,PUTEIKIS,,6,3,9,,T,2008,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,8,Naujoji,1651,851,667,7,177,0,VALDEMAR,TOMAŠEVSKI,,1,0,1,,T,2008,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,9,Statybininkų,1501,804,638,5,158,3,INGRIDA,ŠIMONYTĖ,,179,61,240,,T,2009,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,9,Statybininkų,1501,804,638,5,158,3,GITANAS,NAUSĖDA,,190,46,236,,T,2009,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,9,Statybininkų,1501,804,638,5,158,3,SAULIUS,SKVERNELIS,,150,26,176,,T,2009,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,9,Statybininkų,1501,804,638,5,158,3,VYTENIS POVILAS,ANDRIUKAITIS,,54,15,69,,T,2009,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,9,Statybininkų,1501,804,638,5,158,3,ARVYDAS,JUOZAITIS,,32,5,37,,T,2009,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,9,Statybininkų,1501,804,638,5,158,3,MINDAUGAS,PUIDOKAS,,18,3,21,,T,2009,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,9,Statybininkų,1501,804,638,5,158,3,VALENTINAS,MAZURONIS,,7,0,7,,T,2009,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,9,Statybininkų,1501,804,638,5,158,3,NAGLIS,PUTEIKIS,,5,1,6,,T,2009,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,9,Statybininkų,1501,804,638,5,158,3,VALDEMAR,TOMAŠEVSKI,,3,1,4,,T,2009,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,10,Vilties,1964,1014,868,7,139,0,INGRIDA,ŠIMONYTĖ,,246,55,301,,T,2010,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,10,Vilties,1964,1014,868,7,139,0,GITANAS,NAUSĖDA,,263,26,289,,T,2010,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,10,Vilties,1964,1014,868,7,139,0,SAULIUS,SKVERNELIS,,228,33,261,,T,2010,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,10,Vilties,1964,1014,868,7,139,0,VYTENIS POVILAS,ANDRIUKAITIS,,53,9,62,,T,2010,Alytaus miesto savivaldybė,2019-05-16 15:45
2,Alytaus miesto,10,Vilties,1964,1014,868,7,139,0,ARVYDAS,JUOZAITIS,,31,8,39,,T,2010,Alytaus miesto savivaldybė,2019-05-16 15:45
